,account,year,month,day,hour,minute,second,collection_period,prediction
783,d3de051c-1911-4806-a545-813351d38043,2020,11,19,00,14,27,2020111900,neutral
784,d5d2f6f6-1b1d-44c7-9b78-f3c7474a526e,2020,11,19,00,14,27,2020111900,neutral
785,09cd498e-c7b1-457f-af5e-971dbe059387,2020,11,19,00,14,28,2020111900,neutral
786,2032f161-02b2-4ba6-88cb-6feded41e88e,2020,11,19,00,14,28,2020111900,neutral
787,450c755f-6199-4c4b-acf7-99043fa0c7fe,2020,11,19,00,14,28,2020111900,neutral
788,e70f6c87-ae1e-4f5d-b52b-3f9ee28eb012,2020,11,19,00,14,28,2020111900,neutral
789,e6985886-e972-4f2a-8433-765d1e4acf7d,2020,11,19,00,14,29,2020111900,negative
790,1eebf4d9-dcbd-4749-b987-78feab0ce65a,2020,11,19,00,14,30,2020111900,neutral
791,47173d1b-4848-465d-b58a-dc29d0f94f5f,2020,11,19,00,14,30,2020111900,neutral
792,7693be8f-6858-482b-88f0-d6d6ed292cde,2020,11,19,00,14,30,2020111900,neutral
793,c0c8a144-3870-488f-9fab-97bd55bc0078,2020,11,19,00,14,30,2020111900,positive
794,403eef9e-9ebf-4f51-9da4-752281c5bbb9,2020,11,19,00,14,31,2020111900,neutral
795,dc4369fb-e57a-4959-8465-65c304c525cf,2020,11,19,00,14,31,2020111900,neutral
796,2078ef71-7db0-432d-8a2f-88404b6c7263,2020,11,19,00,14,32,2020111900,neutral
797,21832788-528c-4962-9dbf-5792aeaaff7f,2020,11,19,00,14,32,2020111900,neutral
798,fdfb3915-4345-4893-b401-df5d24149fd7,2020,11,19,00,14,32,2020111900,negative
799,06bf8bb0-874d-47d4-bd20-4e7bf4f828aa,2020,11,19,00,14,33,2020111900,neutral
800,7beab2e7-3db1-4ac9-897f-415529a9f5f1,2020,11,19,00,14,33,2020111900,neutral
801,fc7879ed-9df6-477c-a4a1-04637921fb92,2020,11,19,00,14,33,2020111900,neutral
802,b21b4afe-6517-43e6-98b1-ecc0fc386885,2020,11,19,00,14,34,2020111900,negative
803,9df93542-0468-439d-b787-b9c226c5c2ad,2020,11,19,00,14,35,2020111900,neutral
804,f1fb4104-ea76-4ca4-af87-cacd836fc852,2020,11,19,00,14,35,2020111900,neutral
805,29c2391f-d88b-487e-9c28-1ff7946b83bc,2020,11,19,00,14,36,2020111900,neutral
806,85e6201f-60d6-4817-9a4b-7fe8f471afb1,2020,11,19,00,14,36,2020111900,neutral
807,d2c4b28a-6b8a-445d-bb3d-5c4a8824e09f,2020,11,19,00,14,36,2020111900,neutral
808,b2566ae5-9bd5-49f6-a322-08c75802d7e3,2020,11,19,00,14,37,2020111900,neutral
809,db218acb-ce36-4fcb-880a-bfd291907e88,2020,11,19,00,14,37,2020111900,neutral
810,dba63e47-ae63-4e7e-be98-54742ab7411a,2020,11,19,00,14,37,2020111900,neutral
811,62e1853d-349e-410b-a178-3b4a94e3cfd0,2020,11,19,00,14,38,2020111900,negative
812,cfc5abf9-2e47-4502-a1a7-d922181194c5,2020,11,19,00,14,38,2020111900,neutral
813,e076ca41-ef28-4295-8152-e7fa2984b79a,2020,11,19,00,14,38,2020111900,neutral
814,0e6c9a7f-c0e0-4563-8db9-8a3d6624ae0e,2020,11,19,00,14,39,2020111900,neutral
815,646982ff-8cc6-4c14-8e0b-53963503faa3,2020,11,19,00,14,39,2020111900,neutral
816,951379b3-ec39-45ea-b220-f8183a70693b,2020,11,19,00,14,39,2020111900,neutral
817,f8d676ba-9dfa-438f-ba5a-23b95e41f6b8,2020,11,19,00,14,39,2020111900,neutral
818,02ed3a60-22bd-40f8-bf2a-92e01d4ee036,2020,11,19,00,14,40,2020111900,neutral
819,1174295f-1741-44aa-908f-91d911d84934,2020,11,19,00,14,41,2020111900,neutral
820,27d31219-f9d1-4c82-a973-d9bae9043efa,2020,11,19,00,14,41,2020111900,neutral
821,f80f698c-dab6-455b-a094-f040bf448c85,2020,11,19,00,14,42,2020111900,neutral
822,4488e9db-2d8b-4be3-abdc-b59d9d9f3527,2020,11,19,00,14,43,2020111900,neutral
823,7ebd1eaf-5ea5-41ee-9c00-5b67c5984962,2020,11,19,00,14,43,2020111900,neutral
824,f920f607-5f7d-45fd-a15b-1b04cfdc374d,2020,11,19,00,14,43,2020111900,neutral
825,10352d62-6e49-4168-8ca1-791976c16c8f,2020,11,19,00,14,44,2020111900,neutral
826,581748bb-ed7c-4488-b072-911fcba7aa01,2020,11,19,00,14,44,2020111900,neutral
827,17699fd9-04fc-4276-b00b-99e8ae15d904,2020,11,19,00,14,46,2020111900,neutral
828,1fc4eee3-5edb-44c6-8cb2-42d1e7653dcb,2020,11,19,00,14,47,2020111900,neutral
829,f4c32e12-b15d-4ecf-903d-547e03a9f475,2020,11,19,00,14,47,2020111900,neutral
830,12768897-71f3-4c45-a0ec-8acc2795c2cb,2020,11,19,00,14,48,2020111900,positive
831,637db9ba-aca0-41f1-bb9d-8da1da1bc03f,2020,11,19,00,14,48,2020111900,neutral
832,9a6c3faf-d857-4751-9268-188053b48806,2020,11,19,00,14,48,2020111900,neutral
833,a4660eba-9f56-46da-a0f0-733a129ca0df,2020,11,19,00,14,48,2020111900,neutral
834,dfbc4753-785b-4c33-aa1b-62ff72b0230d,2020,11,19,00,14,49,2020111900,neutral
835,907014ae-af5b-4e9c-832b-49f07c80acbd,2020,11,19,00,14,50,2020111900,neutral
836,9e771c75-8c2a-4429-a5c4-98830e6f29f3,2020,11,19,00,14,50,2020111900,neutral
837,ea2d5510-1811-4bf6-b6ef-bd26428c2462,2020,11,19,00,14,50,2020111900,neutral
838,0e295b89-b6d3-4cab-9542-01bb3f874433,2020,11,19,00,14,52,2020111900,neutral
839,521ceba7-e611-4922-9b00-9064473a2a3f,2020,11,19,00,14,52,2020111900,neutral
840,7b1eb129-2b79-495b-818a-b9e05b16a500,2020,11,19,00,14,52,2020111900,neutral
841,9f0a3611-16c9-4b33-9eef-861d0df9761a,2020,11,19,00,14,52,2020111900,neutral
842,5ced42b1-43de-4282-989d-e4a814afe052,2020,11,19,00,14,53,2020111900,neutral
843,a473a3d1-3d50-431f-aed7-18849857e3e3,2020,11,19,00,14,53,2020111900,neutral
844,b112bd07-8361-4c50-a88e-98869a0d75a2,2020,11,19,00,14,53,2020111900,neutral
845,edd1884c-3a31-4aa4-96dd-460d5ef24344,2020,11,19,00,14,54,2020111900,neutral
846,596fd983-2839-4b8a-b20b-91694fa051cc,2020,11,19,00,14,55,2020111900,neutral
847,b051c3b4-3638-434b-b78e-a7aa3ccab9f8,2020,11,19,00,14,56,2020111900,neutral
848,6f5b83f9-1f33-4f92-b652-e80ee167b590,2020,11,19,00,14,57,2020111900,neutral
849,d21ae740-11e9-4b93-851c-3d80997d9040,2020,11,19,00,14,57,2020111900,neutral
850,4404e009-323d-4b39-8e5f-5c580d9d478b,2020,11,19,00,14,58,2020111900,neutral
851,57b15c08-5e49-444d-9c3d-6d5cf4076f51,2020,11,19,00,14,58,2020111900,neutral
852,d982a585-87e1-4716-a4a5-724a20b2fbdb,2020,11,19,00,14,58,2020111900,neutral
853,12adf9a8-d7a6-4cfc-a1bb-b6f4318264bc,2020,11,19,00,14,59,2020111900,neutral
854,4d86f832-8098-45b1-b5eb-d4a593a4eff5,2020,11,19,00,14,59,2020111900,neutral
855,d07cc937-cafd-4cc9-b845-1797b92ddfc7,2020,11,19,00,14,59,2020111900,neutral
856,fd5f02a1-bc66-4304-9589-bc841f3b8a96,2020,11,19,00,14,59,2020111900,neutral
857,075c616c-a119-4963-a1ad-09c9b6e61496,2020,11,19,00,15,00,2020111900,neutral
858,2d1643e5-1fec-4390-b513-25cf39729f06,2020,11,19,00,15,00,2020111900,neutral
859,74358ccc-80ef-4bf1-899c-7b7d8095c445,2020,11,19,00,15,00,2020111900,neutral
860,840a1b48-a2c9-4181-86c1-921830c82f16,2020,11,19,00,15,00,2020111900,neutral
861,9128d6b0-e2dc-4fe7-aff5-b267684f128c,2020,11,19,00,15,00,2020111900,neutral
862,e9274741-35cc-4f02-a081-517f7269eec2,2020,11,19,00,15,00,2020111900,neutral
863,b225bae7-2567-4e13-8703-6206a2a8b580,2020,11,19,18,49,47,2020111918,neutral
864,85d0782f-b923-4d34-9868-83045fa3382d,2020,11,19,22,17,04,2020111922,neutral
865,d1e521ea-70b0-41be-9882-91ee37614040,2020,11,19,23,59,56,2020111923,negative
866,1d79bdb8-855a-4a7e-8232-cf86d027549f,2020,11,19,23,59,57,2020111923,neutral
867,668815a7-309f-4ade-a2bd-7361bf54253d,2020,11,19,23,59,57,2020111923,neutral
868,b2688636-dd18-4023-b191-52ebcf2cb874,2020,11,19,23,59,57,2020111923,neutral
869,e23b30db-f575-47e5-adbf-3871af4dba6f,2020,11,19,23,59,57,2020111923,neutral
870,646ed4dd-faee-4b30-a9e8-e20c9219de04,2020,11,19,23,59,58,2020111923,neutral
871,b3133771-735c-4006-a083-d12bd395cc9a,2020,11,19,23,59,58,2020111923,neutral
872,d955921c-d1b0-43f3-8969-a8df07c3e44c,2020,11,19,23,59,58,2020111923,neutral
873,1bee14f8-6ed1-4206-b4ca-7ec0832c6318,2020,11,19,23,59,59,2020111923,neutral
874,1c9cfb6e-3be2-4185-9085-983d5c4f3735,2020,11,19,23,59,59,2020111923,neutral
875,74b5d56d-fc8a-4f0d-9c66-0cf56445abb9,2020,11,19,23,59,59,2020111923,neutral
876,ac226b07-7a19-450b-8894-711ca3ef1cd4,2020,11,19,23,59,59,2020111923,neutral
877,0444f342-81bf-4b81-a799-09f6b23a28f7,2020,11,20,19,06,49,2020112019,neutral
878,7e2eb979-3163-46dc-9150-da0c35d48db1,2020,11,20,19,06,49,2020112019,neutral
879,69f09dd3-f48f-49fb-8ac2-6694c468a3cc,2020,11,20,19,06,50,2020112019,neutral
880,99f058a2-8c29-45fd-94de-669f15e03e77,2020,11,20,19,06,50,2020112019,neutral
881,1e6f9f7f-e5ad-4ab5-932a-277ae473e118,2020,11,20,19,06,51,2020112019,neutral
882,3a40c0ec-92df-496c-8979-555e55597f66,2020,11,20,19,06,51,2020112019,neutral
883,6bbb40dc-3031-42e0-a483-94b77c810650,2020,11,20,19,06,51,2020112019,neutral
884,c288198c-6d98-439c-ba0b-b863a54b085b,2020,11,20,19,06,51,2020112019,neutral
885,d70cd5e9-ea3a-45fd-9b22-ff97837113e4,2020,11,20,19,06,51,2020112019,neutral
886,02aca7ce-1d41-4151-93c9-cb077fcf1aab,2020,11,20,19,06,52,2020112019,neutral
887,1a4d78c1-bb0c-48dc-8cfb-3bf4a301922a,2020,11,20,19,06,52,2020112019,neutral
888,ccfe6922-1946-4310-ac39-eab30cc1fdbf,2020,11,20,19,06,52,2020112019,neutral
889,d81fa612-a6d3-4d79-a85a-e8ec4d6ac82b,2020,11,20,19,06,52,2020112019,neutral
890,dc6c63f7-d28f-4356-a266-70467ec483d7,2020,11,20,19,06,52,2020112019,neutral
891,5927c68d-6f7d-4823-a574-31ddd2bf0bd4,2020,11,20,19,06,53,2020112019,neutral
892,78f11b33-db77-4ce1-8612-1b78297fb4a0,2020,11,20,19,06,53,2020112019,neutral
893,7e0dd07d-c333-42ba-a4c4-7dd81bbe82ff,2020,11,20,19,06,53,2020112019,neutral
894,dac8f178-f33e-4e57-b9fa-b4d8263869d7,2020,11,20,19,06,53,2020112019,neutral
895,30759d90-522b-4f74-be7b-749980da965b,2020,11,20,19,06,54,2020112019,negative
896,73bf0b0a-702b-4a80-ab42-70e0936643c9,2020,11,20,19,06,54,2020112019,neutral
897,979caf4d-e12d-463b-b4ce-0bbc637bc164,2020,11,20,19,06,54,2020112019,neutral
898,f75e9446-507f-4634-a8ab-8e84979eaff2,2020,11,20,19,06,54,2020112019,neutral
899,0a5b735d-2e34-4750-a539-ae82c03be966,2020,11,20,19,06,55,2020112019,neutral
900,710cf1fa-7a32-4af9-a9a2-0f240da0d319,2020,11,20,19,06,55,2020112019,neutral
901,9161cccd-9300-460e-9f54-a07cd97a2d9b,2020,11,20,19,06,55,2020112019,neutral
902,3c1b62b1-87a0-423d-9730-66ea1a1c347f,2020,11,20,19,06,56,2020112019,neutral
903,88482923-2121-4976-9667-c16f7882284b,2020,11,20,19,06,56,2020112019,neutral
904,8f3aa78c-351e-4594-b05c-0e387482975d,2020,11,20,19,06,56,2020112019,neutral
905,bc548dfa-150d-46f0-af7b-acf5beb6a17e,2020,11,20,19,06,56,2020112019,neutral
906,be039694-a771-4749-8678-e50bdc27306d,2020,11,20,19,06,56,2020112019,neutral
907,21c18a9d-5097-4cc8-875f-6aed310478b8,2020,11,20,19,06,57,2020112019,neutral
908,269d1076-1717-4871-8f38-93fe7c270074,2020,11,20,19,06,57,2020112019,neutral
909,56b52731-b6f9-45b9-ad42-26e9a21adc94,2020,11,20,19,06,57,2020112019,neutral
910,9bcc8288-c601-4715-85cb-76078544cbdf,2020,11,20,19,06,57,2020112019,neutral
911,a59b17e2-f848-44f1-becd-b910b178c1fe,2020,11,20,19,06,57,2020112019,neutral
912,3400b649-9842-44ac-8ab0-501acc7f0965,2020,11,20,19,06,59,2020112019,neutral
913,bae10e1e-5921-4895-85f2-97094b98d986,2020,11,20,19,06,59,2020112019,neutral
914,06ccc15d-f387-47a7-b5c1-944d2e2fc31d,2020,11,20,19,07,00,2020112019,neutral
915,405924c6-094f-43c0-a9c2-f492a8b159f0,2020,11,20,19,07,00,2020112019,neutral
916,4765fd8d-7aaf-49a0-82c1-a270ab6208a7,2020,11,20,19,07,00,2020112019,neutral
917,f6256a13-e7cd-4c3a-9410-7265fa9ffcf2,2020,11,20,19,07,00,2020112019,neutral
918,236862fc-24eb-4965-bd86-4d1fed433924,2020,11,20,19,07,01,2020112019,neutral
919,402e07f0-c212-498b-a370-1529667735c5,2020,11,20,19,07,01,2020112019,neutral
920,3c42977a-db73-4087-a2a4-26af95613ea0,2020,11,20,19,07,02,2020112019,neutral
921,50eea8a0-644d-47be-a7cc-64338b5a6d83,2020,11,20,19,07,02,2020112019,neutral
922,178ce1eb-9c7a-4cdd-b8c5-a4adf30c330f,2020,11,20,19,07,03,2020112019,neutral
923,203e061c-0a23-4ad3-9f1c-8269a0c22fee,2020,11,20,19,07,03,2020112019,neutral
924,4050f344-b0e6-4212-974c-08b60e874b79,2020,11,20,19,07,03,2020112019,negative
925,518bf58d-256e-4efc-a299-164725ee1a95,2020,11,20,19,07,03,2020112019,neutral
926,0d32b892-adf6-455b-9bff-145674ee6173,2020,11,20,19,07,04,2020112019,neutral
927,1a78d5bb-1948-45c5-9f58-de44a585e972,2020,11,20,19,07,04,2020112019,neutral
928,b5d5f490-b756-4112-9133-a1686d87323c,2020,11,20,19,07,04,2020112019,neutral
929,3a1afc33-738e-423e-b9ae-f0ae68e8772b,2020,11,20,19,07,05,2020112019,neutral
930,0ad11821-03d3-4571-9682-894e3fe48d29,2020,11,20,19,07,06,2020112019,neutral
931,18516bcb-5552-4bd8-978f-342fb76dc237,2020,11,20,19,07,06,2020112019,neutral
932,99552138-6048-4828-af8f-39e683a4a98c,2020,11,20,19,07,06,2020112019,positive
933,da8f5a55-5c54-4a94-8888-a27655eefd7c,2020,11,20,19,07,06,2020112019,neutral
934,2fe9ddc1-25a5-407f-b99d-73948a89fffa,2020,11,20,19,07,07,2020112019,neutral
935,ac9bbb26-2b4b-4d79-ab59-b1ee1407f999,2020,11,20,19,07,07,2020112019,neutral
936,d850f92a-725c-491e-a7ec-1d439acb9be4,2020,11,20,19,07,07,2020112019,neutral
937,f4339e10-62de-4205-8eb2-132833d7901c,2020,11,20,19,07,07,2020112019,neutral
938,6731e0c2-5d67-488c-854d-2b09fbc37e78,2020,11,20,19,07,08,2020112019,neutral
939,6963b8dd-5cf6-4026-a1ff-9db0f0c8b769,2020,11,20,19,07,08,2020112019,negative
940,8f764f55-936c-4d0b-817e-9bc32d3164b4,2020,11,20,19,07,08,2020112019,neutral
941,999e82ed-8ac7-466f-af52-7085da8c3607,2020,11,20,19,07,08,2020112019,neutral
942,e39f2e01-7b8c-412d-b23a-3e41d59f0558,2020,11,20,19,07,08,2020112019,negative
943,593e8dcd-55aa-4b10-a0bb-dd3a0dc3b456,2020,11,20,19,07,09,2020112019,neutral
944,cca7a8df-47bc-4cbe-a1a3-7074595283ee,2020,11,20,19,07,09,2020112019,neutral
945,19a69aa7-fe86-46c3-988f-78214b601b15,2020,11,20,19,07,10,2020112019,neutral
946,2e8d5825-6a6a-42d0-8672-8e20b54f5e5d,2020,11,20,19,07,10,2020112019,neutral
947,d1261e6b-2b71-45bb-9eb2-b5e089eb540b,2020,11,20,19,07,10,2020112019,neutral
948,d7ae8766-f3a0-421d-97d8-0abb95938035,2020,11,20,19,07,10,2020112019,negative
949,db7a53fb-5b69-43f0-b03b-adf12e9e2cab,2020,11,20,19,07,10,2020112019,neutral
950,12a1dbfa-4af6-4b03-b7cd-7f30dd1a0683,2020,11,20,19,07,11,2020112019,neutral
951,a7d0d156-ba3e-40cc-bbe1-9db694b6b2fa,2020,11,20,19,07,11,2020112019,neutral
952,fb97eed0-a185-4e94-8c1a-938eb032858c,2020,11,20,19,07,11,2020112019,neutral
953,fd747072-6634-412d-a6c3-e6e7ff1fb392,2020,11,20,19,07,11,2020112019,neutral
954,ac4da29f-67fb-4610-881c-8342ddedfd83,2020,11,20,19,07,13,2020112019,positive
955,077dba97-ac4c-4b1c-9f28-200c53d2d03e,2020,11,20,19,07,14,2020112019,neutral
956,7c5d9c3f-800e-4419-8263-4c50a7bca85c,2020,11,20,19,07,14,2020112019,neutral
957,8db3b148-e0cd-4ca5-9795-9de10f954398,2020,11,20,19,07,14,2020112019,neutral
958,edb1a27e-7343-4ead-8fd8-bf9cac02e2ed,2020,11,20,19,07,14,2020112019,neutral
959,0a420311-f37b-4539-83e1-ca0848bd72ed,2020,11,20,19,07,15,2020112019,neutral
960,509ba57d-e23d-43ea-b08c-fc40e64774ca,2020,11,20,19,07,15,2020112019,neutral
961,7b43f031-e760-41b2-8899-8c5d5e7bf261,2020,11,20,19,07,15,2020112019,neutral
962,e3599a34-3838-421a-ad41-b399b2ad2abf,2020,11,20,19,07,15,2020112019,neutral
963,10f7b52b-31ec-4e3d-a0db-a48d8211260e,2020,11,20,19,07,16,2020112019,negative
964,440be945-33d9-41de-9847-5ade94023741,2020,11,20,19,07,16,2020112019,neutral
965,958b10eb-0941-48eb-8aa2-d0a2670ca68c,2020,11,20,19,07,16,2020112019,neutral
966,b2a5e989-fa0e-4de7-a21c-4fbababf7603,2020,11,20,19,07,16,2020112019,neutral
967,ee8c468b-d28a-4b0d-ae37-5a9f0374f380,2020,11,20,19,07,16,2020112019,neutral
968,6443f8fa-54a5-46c8-b57e-9b814b926e40,2020,11,20,19,07,17,2020112019,neutral
969,8327543a-41f5-44fd-ac19-2388e0f1f7b9,2020,11,20,19,07,17,2020112019,neutral
970,2bf1f1d0-3547-454a-a504-a8656ea823e9,2020,11,20,19,07,18,2020112019,neutral
971,4173fba2-9873-45d8-a780-e2f5da722a91,2020,11,20,19,07,18,2020112019,neutral
972,4a70d6e0-8390-47f3-bd91-f18ac01574e3,2020,11,20,19,07,18,2020112019,neutral
973,e26a15db-97e5-4f39-87ec-c60313c5daff,2020,11,20,19,07,18,2020112019,positive
974,23ab97d0-16a5-4534-8cfd-9fb9c289e29d,2020,11,20,19,07,19,2020112019,neutral
975,31f85d0c-6ce6-45df-a1fc-b6e5e2f1f42f,2020,11,20,19,07,19,2020112019,neutral
976,465a3132-bde0-4c34-82d6-d786d6467877,2020,11,20,19,07,19,2020112019,neutral
977,b9caaec5-9bb3-4f73-9052-ffba3467c962,2020,11,20,19,07,19,2020112019,neutral
978,c36ee273-8150-4ef7-b7f1-5fa6893ea68d,2020,11,20,19,07,19,2020112019,neutral
979,193cf32d-ee3b-4240-95e8-624bd93df6a8,2020,11,20,19,07,20,2020112019,neutral
980,3cb326b6-7902-4489-a538-7e3be5558656,2020,11,20,19,07,20,2020112019,neutral
981,85fc82e8-b1fe-4b41-a60b-f9ff815a1592,2020,11,20,19,07,20,2020112019,neutral
982,940ab8db-b399-48ee-905c-def3fbe84f9c,2020,11,20,19,07,20,2020112019,neutral
983,14491fb8-07c2-4445-bde7-4c0156fc8c68,2020,11,20,19,07,21,2020112019,negative
984,9c9dd96d-02f7-4ae2-9ace-97faf8edc752,2020,11,20,19,07,21,2020112019,neutral
985,d2d86d9f-066c-4689-854d-1076f422b1e4,2020,11,20,19,07,21,2020112019,neutral
986,deb3eadd-910e-48a8-9dac-15003e6ff5e6,2020,11,20,19,07,21,2020112019,neutral
987,f5dfd26e-2ea8-44e8-927f-5dace6f5222c,2020,11,20,19,07,21,2020112019,neutral
988,b3ca0cdc-37c8-46fe-9a9e-61e847814aca,2020,11,20,19,07,22,2020112019,neutral
989,f20aa954-6802-4dbc-acbf-b4f27ecf4a97,2020,11,20,19,07,22,2020112019,neutral
990,f27021f1-b836-4b72-b1bd-a7672560885b,2020,11,20,19,07,22,2020112019,neutral
991,c35a441b-7c01-4ddd-9301-98cedbb0a2de,2020,11,20,19,07,23,2020112019,negative
992,c3b901b8-defd-4b15-a9fa-34f7c9919e28,2020,11,20,19,07,23,2020112019,neutral
993,d24c1382-0594-45ca-95fc-6b941e982b5c,2020,11,20,19,07,23,2020112019,neutral
994,5108bf5b-a08e-4a86-9b51-141445a8ed6f,2020,11,20,19,07,25,2020112019,neutral
995,31ddc1ec-8fb4-40fc-8a74-120ca75bf1d9,2020,11,20,19,07,26,2020112019,neutral
996,a502f43a-3cc8-48f0-8a10-635511311fd2,2020,11,20,19,07,26,2020112019,positive
997,adfa0846-2392-49d9-977d-8c22e46824cb,2020,11,20,19,07,26,2020112019,neutral
998,fb666cbc-28c4-4c56-9171-dfaf5075ae89,2020,11,20,19,07,26,2020112019,negative
999,3bf6ab3e-dc4e-4a12-a204-ccb7238b2ee1,2020,11,20,19,07,27,2020112019,neutral
1000,507ab7c0-0a1f-4942-bbb9-19623a9d9a43,2020,11,20,19,07,27,2020112019,positive
1001,7820a86a-b79c-4854-b15c-016924a1abd1,2020,11,20,19,07,27,2020112019,neutral
1002,7e29efa0-e6c6-4037-9634-1f71c603e83b,2020,11,20,19,07,27,2020112019,neutral
1003,d203a889-2309-4fa9-b574-4ffa47be7adc,2020,11,20,19,07,28,2020112019,neutral
1004,169119c3-e318-41e5-85da-09e0b52aa136,2020,11,20,19,07,29,2020112019,neutral
1005,bc52d24e-d412-4f23-9fb8-0df509208149,2020,11,20,19,07,29,2020112019,neutral
1006,0dd40e66-ea9a-4a2e-af19-d631c4f73073,2020,11,20,19,07,30,2020112019,neutral
1007,315bf83f-1350-4811-bfe4-1721055e8f60,2020,11,20,19,07,30,2020112019,neutral
1008,3a8d594d-20f1-4aab-9759-6299d5d0d8cc,2020,11,20,19,07,30,2020112019,negative
1009,4a7fd690-278e-433b-a920-d0815d081df2,2020,11,20,19,07,30,2020112019,positive
1010,759e4f45-56d8-4284-b9c4-7f0fb0b7c9ef,2020,11,20,19,07,31,2020112019,neutral
1011,78ea55f1-fdab-4885-8dee-eda996995509,2020,11,20,19,07,31,2020112019,neutral
1012,99fe9cce-e5a2-4a5d-83c1-f1997c23cb45,2020,11,20,19,07,31,2020112019,neutral
1013,49e885c3-81c4-4247-8041-05532e8441c8,2020,11,20,19,07,32,2020112019,neutral
1014,8faac7fd-8ee5-4fd5-b1c2-7a1e1e9a5147,2020,11,20,19,07,32,2020112019,neutral
1015,2372ad82-ebc9-46ea-b6d8-f8b549f4ed60,2020,11,20,19,07,33,2020112019,neutral
1016,98d23a26-0e7b-4dba-be83-5891bd0faecd,2020,11,20,19,07,33,2020112019,neutral
1017,1cf92659-788a-4d46-89ce-7ca0a499eee7,2020,11,20,19,07,34,2020112019,neutral
1018,360cc681-07c9-42f0-a907-8a343180d30e,2020,11,20,19,07,34,2020112019,neutral
1019,81dea4d7-8856-4976-9bab-b2b7b1e4c020,2020,11,20,19,07,34,2020112019,neutral
1020,326d719b-08aa-4a3b-8eb9-c464b28212ce,2020,11,20,19,07,35,2020112019,neutral
1021,ae121c7a-726c-4984-bf6d-171475928b9f,2020,11,20,19,07,35,2020112019,negative
1022,f1394752-4cf3-409e-bbd1-9bcacb94404d,2020,11,20,19,07,35,2020112019,neutral
1023,5931338d-3482-4640-ba71-ba28d1956c70,2020,11,20,19,07,36,2020112019,neutral
1024,61120a57-f241-4754-ab93-1815fc0eca3f,2020,11,20,19,07,36,2020112019,neutral
1025,cafcef41-3dc2-4993-b5d9-55cee5c01e8a,2020,11,20,19,07,36,2020112019,neutral
1026,cdb3b697-3763-4fe8-8a9f-410238b6e7c3,2020,11,20,19,07,37,2020112019,negative
1027,e5933122-25a9-40fa-b0af-e39d278ef230,2020,11,20,19,07,37,2020112019,neutral
1028,9e7fe3cd-0bbb-4b30-89c1-ac57eceb0197,2020,11,20,19,07,38,2020112019,neutral
1029,d216537c-e780-4014-905b-ad289b448aa9,2020,11,20,19,07,38,2020112019,neutral
1030,5ef51329-707f-4e16-8025-1bb492aa7680,2020,11,20,19,07,39,2020112019,neutral
1031,976da3b9-cc8b-41a2-9091-05b9781d3649,2020,11,20,19,07,39,2020112019,neutral
1032,64ef5599-f17e-49d7-bce4-eb9b448600b7,2020,11,20,19,07,40,2020112019,neutral
1033,383f06aa-fef8-46d1-b4f4-34748e2f53ae,2020,11,20,19,07,41,2020112019,neutral
1034,7e20e74f-aeed-48b7-9a3b-9dc831e1b2d5,2020,11,20,19,07,41,2020112019,neutral
1035,2a0fdac4-5e07-4b0c-9fc4-92db488bdd4d,2020,11,20,19,07,42,2020112019,neutral
1036,6a2c5697-43fa-4846-832f-808b368ddd94,2020,11,20,19,07,42,2020112019,neutral
1037,e46d34b3-d83e-4876-84cb-0e31cfb86438,2020,11,20,19,07,42,2020112019,neutral
1038,35779eae-cb3f-4d81-82f4-aa0360161ced,2020,11,20,19,07,43,2020112019,neutral
1039,1f7a9565-659f-45f2-b1ad-2a618c36f395,2020,11,20,19,07,44,2020112019,negative
1040,bd0c967c-e5f2-42b2-b2e4-c5825e3fa1c4,2020,11,20,19,07,44,2020112019,neutral
1041,6be2aa72-4718-4faa-b42c-3c579e2b73f8,2020,11,20,19,07,45,2020112019,neutral
1042,b52b9235-c59c-4e3c-9970-866eb4c4c211,2020,11,20,19,07,45,2020112019,neutral
1043,f6c2d72d-ab22-4c3c-a0ba-9ec82577cf77,2020,11,20,19,07,45,2020112019,neutral
1044,2d438b79-d08c-4c4a-a5f3-5eb8909cf9df,2020,11,20,19,07,46,2020112019,neutral
1045,a248ea19-2f7e-4660-9e53-da9f4d040b1d,2020,11,20,19,07,46,2020112019,neutral
1046,f56fcd1c-21ac-4baf-8bc6-3b9435260dad,2020,11,20,19,07,46,2020112019,neutral
1047,741db540-7924-468c-8eb6-4fd83f36cc4f,2020,11,20,19,07,47,2020112019,neutral
1048,79cdce83-a723-4f5c-8170-61e2a1e6f0e7,2020,11,20,19,07,47,2020112019,neutral
1049,0dfc9415-6fa5-4c5a-aa03-fdf9bbc9768d,2020,11,20,19,07,48,2020112019,neutral
1050,1d321284-e075-4960-8e41-d7e32efc24c1,2020,11,20,23,01,18,2020112023,negative
1051,45a5be92-756c-4e2c-9c05-489fbfa3348d,2020,11,20,23,32,07,2020112023,negative
1052,2f7e8067-e247-4ebc-9712-0b71c1567f16,2020,11,20,23,59,55,2020112023,neutral
1053,46f169ab-6128-4548-b5a4-7178f37f719d,2020,11,20,23,59,55,2020112023,neutral
1054,9e84419d-05ab-473f-9fe2-1f317d320a2f,2020,11,20,23,59,56,2020112023,neutral
1055,a0c763a0-74e5-49ab-a150-c724efc5f279,2020,11,20,23,59,56,2020112023,neutral
